raw_track_id,track_id
270799,270799
270810,270810
270815,271197
270847,270847
270851,270851
270852,270852
270853,270853
270860,270860
270866,270866
270867,270867
270871,270871
270873,270935
270877,270877
270878,270878
270879,271117
270884,270884
270891,270891
270894,270894
270895,270895
270898,270898
270899,270899
270903,270903
270906,270906
270908,270908
270909,271101
270917,270917
270918,270918
270934,270934
270935,270935
270937,270937
270943,270943
270944,270944
270950,270950
270951,270951
270952,270952
270953,270953
270956,270956
270967,270967
270970,270970
270973,270973
270974,270974
270975,270975
270982,270982
270988,270988
270990,270990
270997,270997
270998,270998
271003,271003
271005,271005
271006,271006
271008,271008
271009,271009
271010,271010
271011,271011
271012,271012
271014,271014
271018,271018
271020,271020
271022,271022
271028,271028
271030,271030
271031,271031
271032,271032
271033,271033
271035,271035
271036,271281
271079,271079
271101,271101
271117,271117
271120,271120
271122,271122
271126,271126
271132,271132
271133,271133
271135,271135
271139,271139
271142,271142
271155,271155
271158,271158
271159,271159
271162,271162
271163,271163
271166,271166
271168,271168
271169,271483
271171,271171
271173,271173
271176,271176
271182,271182
271183,271183
271197,271197
271201,271201
271204,271204
271207,271207
271213,271213
271216,271216
271223,271223
271231,271231
271232,271232
271233,271483
271240,271240
271242,271242
271249,271249
271253,271281
271254,271254
271258,271416
271262,271262
271265,271265
271266,271266
271268,271268
271269,271269
271271,271271
271277,271277
271281,271281
271283,271283
271290,271290
271299,271299
271300,271300
271306,271548
271309,271309
271316,280273
271321,271321
271323,271323
271324,271324
271327,271416
271328,271328
271330,271330
271337,271337
271339,271339
271346,271346
271347,271347
271350,271350
271353,271353
271356,271356
271359,271359
271362,271362
271369,271369
271373,271373
271375,271375
271377,271626
271379,271379
271384,271384
271387,271387
271391,271879
271392,271392
271396,271396
271398,271398
271401,271401
271402,271402
271406,271406
271410,271717
271412,271835
271414,271414
271416,271416
271426,271483
271427,271427
271428,271465
271435,271435
271438,271438
271442,271442
271443,271443
271446,271446
271453,271453
271461,271461
271463,271463
271465,271465
271483,271483
271490,271490
271492,271492
271493,271493
271501,271501
271507,271507
271510,271510
271511,271511
271514,271590
271517,271517
271524,271524
271538,271538
271542,271542
271548,271548
271556,271556
271561,271561
271565,271565
271566,271566
271569,271569
271570,271570
271572,271572
271573,271573
271577,271577
271587,271587
271588,271588
271590,271590
271595,271595
271596,271596
271598,271598
271601,271601
271607,271835
271614,271614
271617,271729
271619,271619
271623,271623
271625,271625
271626,271626
271628,271691
271634,271634
271635,280273
271651,271651
271657,271657
271664,271664
271673,271673
271675,271675
271679,271679
271681,271681
271684,271684
271686,271686
271688,271688
271690,271690
271691,271691
271693,271835
271697,271697
271700,271700
271701,271701
271702,271702
271704,271704
271705,271705
271708,271708
271710,271710
271712,271712
271713,271713
271717,271717
271723,271723
271724,271724
271727,272271
271729,271729
271731,271731
271732,271732
271733,271733
271734,271734
271737,271737
271738,271738
271740,271740
271743,271835
271745,271745
271746,271746
271748,271748
271751,271751
271753,271753
271756,280273
271760,271922
271761,271761
271763,271763
271765,271765
271766,271766
271773,271773
271775,271879
271776,271776
271777,271777
271789,271789
271792,271792
271796,271796
271797,271797
271799,271799
271803,271803
271805,271805
271807,271807
271808,271808
271809,272065
271813,271813
271815,271815
271821,271821
271822,271822
271826,271826
271827,272271
271831,280273
271833,272166
271834,271834
271835,271835
271837,271837
271839,271839
271843,271888
271844,271939
271845,271845
271846,271846
271847,271879
271849,271849
271850,271850
271853,271853
271856,271856
271857,271857
271858,271858
271863,271863
271864,271864
271865,271865
271866,271866
271868,271868
271869,271869
271871,271871
271875,271875
271876,271876
271879,271879
271888,271888
271894,271894
271895,271895
271897,271939
271898,271898
271902,271902
271905,272271
271908,271908
271909,271909
271911,271911
271920,271920
271922,271922
271925,271925
271926,271926
271927,271927
271928,271928
271929,271929
271935,272110
271938,271938
271939,271939
271940,271940
271942,271942
271944,272084
271947,271947
271954,272065
271955,271955
271958,271958
271960,271960
271961,278861
271962,271962
271966,271966
271972,277274
271975,271975
271977,271977
271979,271979
271980,271980
271981,271981
271982,271982
271984,273722
271988,271988
271990,272271
272005,272005
272013,272013
272019,275567
272027,272027
272030,272030
272050,272050
272061,272084
272065,272065
272066,272066
272072,272072
272073,272073
272074,272074
272075,272075
272078,273721
272079,272079
272080,272080
272081,272081
272084,272084
272087,272087
272090,272090
272094,272094
272096,272096
272097,272271
272100,272100
272102,272102
272104,272166
272105,272105
272106,272106
272110,272110
272113,272113
272114,272114
272117,272117
272121,272121
272123,272123
272126,272126
272131,272131
272136,272166
272140,272140
272141,272141
272144,272144
272145,272145
272147,272147
272148,272148
272151,272151
272156,272156
272166,272166
272167,272167
272168,272168
272169,272169
272173,272173
272178,272178
272180,272180
272181,272181
272184,272184
272187,272187
272191,272191
272193,272193
272197,272197
272199,272199
272201,272201
272206,272206
272210,272210
272211,272211
272212,272212
272214,272214
272215,272215
272216,274691
272218,272218
272219,272219
272221,272221
272222,272222
272224,272426
272225,272225
272228,272228
272236,272291
272237,272237
272239,272239
