raw_track_id,track_id
1,1
4,4
6,6
7,7
8,8
9,3014
10,10
11,3587
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,503
20,20
21,21
22,22
23,23
24,24
27,27
31,2420
33,33
38,38
39,39
40,2124
41,41
44,44
45,45
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
60,60
62,62
63,63
64,64
65,65
66,66
67,67
71,71
72,72
87,1536
93,93
100,100
108,108
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
125,125
126,126
127,2521
128,128
132,132
133,133
137,137
144,144
145,145
150,150
153,153
154,154
155,155
157,157
158,158
160,160
169,169
180,180
192,192
194,194
198,198
202,202
207,207
209,209
210,210
212,212
213,213
214,214
215,215
220,220
229,229
230,230
234,234
238,238
241,241
248,248
257,257
261,2970
271,271
272,1312
275,275
276,276
280,2966
281,281
286,286
288,1177
289,289
298,298
303,303
309,309
315,315
322,322
325,2668
329,1536
330,330
331,331
339,339
345,345
352,352
354,354
355,355
358,1371
360,360
362,362
363,363
371,1278
373,373
382,382
396,396
400,400
403,403
404,404
407,2073
412,934
427,1536
432,432
440,440
460,460
461,461
464,2141
466,466
469,469
470,470
471,471
489,489
492,492
493,493
503,503
507,507
513,513
524,524
543,543
545,545
549,549
567,567
571,571
589,589
591,591
594,594
606,606
609,609
615,615
616,616
617,617
618,618
623,623
627,627
628,628
629,629
631,631
632,632
633,633
635,635
636,636
637,877
640,640
641,641
651,651
653,653
655,655
659,659
661,661
666,666
668,668
669,669
670,670
675,675
682,682
684,1536
690,690
700,1624
701,701
703,703
708,708
711,711
712,712
713,3794
722,722
729,729
732,732
734,734
743,1451
744,744
745,934
757,757
765,765
767,767
773,773
774,774
777,777
778,778
782,782
786,786
787,787
788,788
797,797
801,801
805,1290
806,806
810,810
811,811
815,815
821,821
830,830
833,833
840,840
847,847
848,2966
857,857
862,862
865,865
867,867
868,868
873,873
874,874
876,876
877,877
879,879
886,886
891,891
896,896
897,897
899,899
906,906
918,918
919,919
926,926
933,933
934,934
942,942
951,951
953,2420
955,955
956,2780
959,959
962,1325
964,964
967,967
969,969
971,1335
972,972
975,975
977,977
984,1290
987,987
993,993
1000,1000
1002,1002
1004,1393
1012,1012
1016,1016
1023,1173
1026,1375
1032,1032
1036,1036
1042,1042
1060,1060
1065,1065
1067,1067
1068,1068
1090,3384
1094,1094
1096,1096
1098,1098
1107,1107
1112,1112
1114,1114
1127,1127
1133,1133
1139,1139
1141,1371
1148,1148
1155,1155
1168,1168
1169,1169
1170,1170
1171,1171
1172,1172
1173,1173
1174,1174
1175,1312
1177,1177
1181,1624
1190,1190
1205,1205
1207,1207
1209,2124
1211,1211
1213,1213
1216,1216
1218,3631
1222,1222
1225,1860
1230,1230
