raw_track_id,track_id
1053163,1053163
1053181,1053181
1053257,1053257
1053282,1053282
1053300,1053300
1053302,1053302
1053305,1053352
1053308,1053308
1053310,1053421
1053311,1053311
1053314,1053314
1053320,1053320
1053321,1053321
1053324,1053324
1053326,1053326
1053336,1053336
1053337,1053337
1053346,1053346
1053349,1053349
1053351,1053351
1053352,1053352
1053353,1053353
1053354,1053354
1053359,1053421
1053363,1053363
1053365,1053597
1053368,1053408
1053377,1053377
1053378,1053378
1053379,1053379
1053380,1053380
1053383,1053383
1053384,1053384
1053385,1053421
1053397,1053397
1053401,1053401
1053402,1053421
1053403,1053403
1053408,1053408
1053409,1053409
1053414,1053414
1053421,1053421
1053428,1053428
1053434,1053434
1053436,1053436
1053441,1053441
1053442,1053442
1053445,1053445
1053446,1053446
1053450,1053450
1053456,1053456
1053461,1053461
1053463,1053597
1053470,1053470
1053475,1053475
1053486,1053486
1053487,1053487
1053492,1053492
1053493,1053493
1053494,1053494
1053502,1053502
1053507,1053518
1053509,1053509
1053514,1053514
1053518,1053518
1053525,1053525
1053526,1053526
1053535,1053535
1053539,1053539
1053540,1053540
1053544,1053544
1053545,1053545
1053552,1053552
1053555,1053555
1053557,1053597
1053558,1053558
1053561,1053587
1053569,1053569
1053571,1053571
1053575,1053575
1053576,1053576
1053580,1053580
1053582,1053582
1053583,1053583
1053584,1053584
1053585,1053585
1053587,1053587
1053588,1053588
1053589,1053589
1053591,1053671
1053594,1053594
1053595,1053595
1053597,1053597
1053598,1053598
1053600,1053600
1053602,1053602
1053608,1053608
1053609,1053609
1053611,1053611
1053612,1053612
1053613,1053613
1053616,1053616
1053620,1055421
1053624,1053624
1053628,1053628
1053629,1053629
1053633,1053633
1053637,1053637
1053638,1053638
1053639,1053639
1053640,1053640
1053641,1053641
1053648,1053648
1053650,1053650
1053651,1053651
1053655,1053655
1053659,1053659
1053660,1053660
1053662,1053662
1053666,1053666
1053668,1053668
1053670,1053670
1053671,1053671
1053673,1053673
1053678,1053678
1053680,1053680
1053683,1053683
1053685,1053685
1053689,1053689
1053692,1053692
1053693,1053693
1053694,1053694
1053695,1053695
1053698,1053698
1053699,1053699
1053703,1053703
1053705,1053705
1053706,1053706
1053709,1053709
1053711,1053711
1053712,1053712
1053713,1053713
1053714,1053714
1053715,1053715
1053716,1053716
1053718,1053718
1053721,1053721
1053722,1053722
1053727,1053727
