raw_track_id,track_id,new_track_id,clinic_id
808880,808880,808880,
808881,812379,812379,
808971,808971,808971,
808990,808990,808990,
809016,809016,809016,
809017,809017,809017,
809025,809025,809025,
809028,809028,809028,
809035,809035,809035,
809037,809037,809037,
809053,809053,809053,
809066,809066,809066,
809067,810196,810196,
809102,809102,809102,
809119,809119,809119,
809124,809124,809124,
809152,809152,809152,
809169,809169,809169,
809173,809173,809173,
809223,809223,809223,
809255,809255,809255,
809272,809272,809272,
809323,809323,809323,
809336,809336,809336,
809350,809350,809350,
809353,809353,809353,
809356,809356,809356,
809358,809358,809358,
809364,809364,809364,
809387,809387,809387,
809397,809397,809397,
809498,809498,809498,
809500,809500,809500,
809501,809501,809501,
809523,809523,809523,
809525,809525,809525,
809528,809528,809528,
809531,809531,809531,
809570,809570,809570,
809608,809608,809608,
809626,809626,809626,
809633,809633,809633,
809645,809645,809645,
809656,809656,809656,
809663,809663,809663,
809671,809671,809671,
809674,809674,809674,
809700,809700,809700,
809717,809717,809717,
809731,809731,809731,
809735,809735,809735,
809750,809750,809750,
809755,809755,809755,
809758,809758,809758,
809837,809837,809837,
809843,810109,810109,
809849,809849,809849,
809854,809854,809854,
809881,809881,809881,
809882,809882,809882,
809893,809893,809893,
809897,809989,809989,
809905,809905,809905,
809906,809906,809906,
809935,809935,809935,
809968,809968,809968,
809985,809985,809985,
809987,809987,809987,
809989,809989,809989,
809995,809995,809995,
809999,810178,810178,
810003,810109,810109,
810004,810004,810004,
810005,810331,810331,
810007,810007,810007,
810008,810008,810008,
810014,810014,810014,
810022,810022,810022,
810033,810063,810063,
810034,810034,810034,
810035,810035,810035,
810038,810038,810038,
810039,810039,810039,
810042,810042,810042,
810056,810056,810056,
810059,810059,810059,
810062,810062,810062,
810063,810063,810063,
810075,810075,810075,
810078,810078,810078,
810093,810093,810093,
810094,810094,810094,
810095,810095,810095,
810100,810100,810100,
810101,810178,810178,
810109,810109,810109,
810145,810961,810961,
810148,810196,810196,
810149,810149,810149,
810150,810241,810241,
810151,810151,810151,
810153,810153,810153,
810160,810545,810545,
810167,810167,810167,
810175,810175,810175,
810176,810176,810176,
810178,810178,810178,
810179,810179,810179,
810181,810181,810181,
810182,810182,810182,
810184,810184,810184,
810185,810185,810185,
810189,810189,810189,
810190,810190,810190,
810192,810192,810192,
810196,810196,810196,
810197,810197,810197,
810199,810248,810248,
810223,810223,810223,
810230,810230,810230,
810231,810231,810231,
810233,810233,810233,
810234,810234,810234,
810235,810235,810235,
810238,810238,810238,
810239,810239,810239,
810241,810241,810241,
810248,810248,810248,
810254,810254,810254,
810255,810255,810255,
810256,810256,810256,
810257,810257,810257,
810258,810258,810258,
810264,810264,810264,
810268,810361,810361,
810279,810279,810279,
810280,810280,810280,
810285,810285,810285,
810286,810286,810286,
810287,810709,810709,
810297,810297,810297,
810298,810298,810298,
810300,810300,810300,
810313,810313,810313,
810314,810314,810314,
810315,810315,810315,
810316,810316,810316,
810317,810317,810317,
810319,810319,810319,
810325,810325,810325,
810331,810331,810331,
810334,810334,810334,
810337,810337,810337,
810351,810351,810351,
810352,810352,810352,
810354,810354,810354,
810356,810961,810961,
810357,810357,810357,
810361,810361,810361,
810372,810372,810372,
810373,810373,810373,
810374,810462,810462,
810401,810401,810401,
810403,810403,810403,
810431,810431,810431,
810435,810435,810435,
810438,810438,810438,
810439,810439,810439,
810440,810440,810440,
810441,815980,815980,
810443,810443,810443,
810452,810452,810452,
810456,810456,810456,
810459,810459,810459,
810462,810462,810462,
810463,810463,810463,
810465,810465,810465,
810471,810471,810471,
810477,810477,810477,
810484,810484,810484,
810485,810485,810485,
810486,810486,810486,
810489,810489,810489,
810491,811386,811386,
810495,810594,810594,
810496,810496,810496,
810505,810505,810505,
810507,810507,810507,
810508,810508,810508,
810509,810509,810509,
810512,810512,810512,
810514,810514,810514,
810516,810708,810708,
810517,811024,811024,
810520,810520,810520,
810537,810537,810537,
810541,810541,810541,
810545,810545,810545,
810548,810548,810548,
810549,810549,810549,
810557,810557,810557,
810559,810559,810559,
810566,811024,811024,
810568,810568,810568,
810570,810961,810961,
810575,810594,810594,
810580,810580,810580,
810581,810581,810581,
810583,810583,810583,
810584,810584,810584,
810585,810585,810585,
810589,810589,810589,
810591,811024,811024,
810594,810594,810594,
810599,810961,810961,
810600,810600,810600,
810602,810602,810602,
810604,810604,810604,
810606,810606,810606,
810608,810608,810608,
810612,810612,810612,
810613,810613,810613,
810614,810614,810614,
810618,810618,810618,
810622,810622,810622,
810625,810625,810625,
810626,810626,810626,
810629,811386,811386,
810643,810643,810643,
810650,810684,810684,
810651,810651,810651,
810655,810655,810655,
810667,810667,810667,
810670,810670,810670,
810673,810673,810673,
810675,810675,810675,
810676,810676,810676,
810683,810923,810923,
810684,810684,810684,
810685,810685,810685,
810708,810708,810708,
810709,810709,810709,
810711,810961,810961,
810719,810719,810719,
810741,810741,810741,
810743,810743,810743,
810749,810749,810749,
810755,810755,810755,
810756,810756,810756,
810758,810758,810758,
810761,810761,810761,
810763,810763,810763,
810769,810769,810769,
810773,811386,811386,
810776,810776,810776,
810785,810785,810785,
810790,810790,810790,
810795,810795,810795,
810799,810799,810799,
810801,810801,810801,
810809,810927,810927,
810810,810810,810810,
810821,810821,810821,
810827,810827,810827,
810832,810832,810832,
810837,810837,810837,
810839,810839,810839,
810844,810844,810844,
810848,810848,810848,
810855,811013,811013,
810858,810858,810858,
810861,810861,810861,
810864,810961,810961,
810882,810882,810882,
810883,810883,810883,
810885,812515,812515,
810888,810888,810888,
810890,811386,811386,
810891,811082,811082,
810906,810906,810906,
810908,810908,810908,
810909,810909,810909,
810910,810910,810910,
810911,810911,810911,
810913,810961,810961,
810914,810914,810914,
810920,810920,810920,
810921,810921,810921,
810923,810923,810923,
810925,810925,810925,
810927,810927,810927,
810928,810928,810928,
810930,810930,810930,
810932,810932,810932,
