raw_track_id,track_id,new_track_id,clinic_id
1856975,1856975,1856975,
1857013,1857013,1857013,
1857021,1857021,1857021,
1857035,1857035,1857035,
1857130,1857130,1857130,
1857144,1857144,1857144,
1857146,1857146,1857146,
1857147,1857147,1857147,
1857148,1857148,1857148,
1857149,1857149,1857149,
1857150,1857150,1857150,
1857156,1857156,1857156,
1857158,1857189,1857189,
1857161,1857161,1857161,
1857162,1857162,1857162,
1857163,1857163,1857163,
1857164,1857164,1857164,
1857165,1857165,1857165,
1857166,1857223,1857223,
1857167,1857167,1857167,
1857182,1857182,1857182,
1857187,1857187,1857187,
1857189,1857189,1857189,
1857192,1857192,1857192,
1857194,1857194,1857194,
1857204,1857296,1857296,
1857205,1857205,1857205,
1857206,1857206,1857206,
1857207,1857207,1857207,
1857210,1857210,1857210,
1857214,1857214,1857214,
1857216,1857216,1857216,
1857219,1857219,1857219,
1857223,1857223,1857223,
1857228,1857228,1857228,
1857232,1857232,1857232,
1857237,1857237,1857237,
1857243,1857243,1857243,
1857247,1857247,1857247,
1857248,1857285,1857285,
1857251,1857251,1857251,
1857252,1857296,1857296,
1857255,1857255,1857255,
1857256,1857256,1857256,
1857260,1857260,1857260,
1857262,1857262,1857262,
1857266,1857266,1857266,
1857268,1857268,1857268,
1857273,1857273,1857273,
1857274,1857274,1857274,
1857280,1857280,1857280,
1857281,1857281,1857281,
1857284,1857284,1857284,
1857285,1857285,1857285,
1857286,1857286,1857286,
1857290,1857290,1857290,
1857295,1857295,1857295,
1857296,1857296,1857296,
1857300,1857300,1857300,
1857304,1857304,1857304,
1857306,1857306,1857306,
1857316,1857316,1857316,
1857321,1857348,1857348,
1857339,1857339,1857339,
1857343,1857343,1857343,
1857345,1857345,1857345,
1857346,1857346,1857346,
1857348,1857348,1857348,
1857354,1857354,1857354,
1857359,1857359,1857359,
1857363,1857363,1857363,
1857368,1857368,1857368,
1857371,1857371,1857371,
1857374,1857374,1857374,
1857375,1857375,1857375,
1857377,1857377,1857377,
1857379,1857379,1857379,
1857381,1857381,1857381,
1857385,1857385,1857385,
1857386,1857386,1857386,
1857390,1857390,1857390,
1857392,1857392,1857392,
1857393,1857393,1857393,
1857397,1857397,1857397,
1857398,1857398,1857398,
1857399,1857399,1857399,
1857401,1857401,1857401,
1857403,1857403,1857403,
1857408,1857408,1857408,
1857412,1857412,1857412,
1857414,1857414,1857414,
1857417,1857417,1857417,
1857424,1857424,1857424,
1857430,1857430,1857430,
1857431,1857431,1857431,
1857432,1857432,1857432,
1857446,1857446,1857446,
1857481,1857481,1857481,
1857492,1857492,1857492,
1857495,1857495,1857495,
1857497,1857497,1857497,
1857503,1857503,1857503,
1857507,1857507,1857507,
1857514,1857514,1857514,
1857517,1857517,1857517,
1857520,1857520,1857520,
1857522,1857522,1857522,
1857526,1857526,1857526,
1857538,1857538,1857538,
1857541,1857541,1857541,
1857542,1857542,1857542,
1857543,1857543,1857543,
1857544,1857544,1857544,
1857545,1857545,1857545,
1857546,1857546,1857546,
1857551,1857551,1857551,
1857552,1857552,1857552,
1857559,1857559,1857559,
1857571,1857571,1857571,
1857574,1857574,1857574,
1857575,1857575,1857575,
1857576,1857576,1857576,
1857577,1857577,1857577,
1857578,1857578,1857578,
1857587,1857587,1857587,
1857591,1857591,1857591,
1857592,1857592,1857592,
1857593,1857593,1857593,
1857597,1857597,1857597,
1857599,1857599,1857599,
1857600,1857600,1857600,
1857601,1857601,1857601,
1857602,1857898,1857898,
