raw_track_id,track_id,new_track_id,clinic_id
147143,147143,147143,
147250,147335,147335,
147293,147293,147293,
147311,147311,147311,
147335,147335,147335,
147342,147342,147342,
147343,147343,147343,
147345,147345,147345,
147346,147346,147346,
147347,147356,147356,
147352,147352,147352,
147353,147353,147353,
147356,147356,147356,
147358,147358,147358,
147360,147360,147360,
147363,147363,147363,
147364,147364,147364,
147365,147365,147365,
147367,147367,147367,
147368,147368,147368,
147370,147370,147370,
147373,147373,147373,
147377,147377,147377,
147384,147384,147384,
147386,147386,147386,
147389,147389,147389,
147390,147390,147390,
147391,147391,147391,
147392,147392,147392,
147399,147399,147399,
147401,147401,147401,
147402,147402,147402,
147404,147404,147404,
147406,147406,147406,
147407,147407,147407,
147408,147408,147408,
147409,147409,147409,
147410,147410,147410,
147411,147411,147411,
147413,147413,147413,
147414,147414,147414,
147419,147419,147419,
147440,147508,147508,
147441,147441,147441,
147442,147442,147442,
147448,147448,147448,
147450,147450,147450,
147455,147455,147455,
147456,147456,147456,
147463,147463,147463,
147464,147464,147464,
147466,147466,147466,
147471,147471,147471,
147473,147473,147473,
147474,147474,147474,
147478,147478,147478,
147479,147479,147479,
147483,147483,147483,
147486,147486,147486,
147487,147487,147487,
147488,147488,147488,
147489,147489,147489,
147494,147494,147494,
147501,147501,147501,
147502,147502,147502,
147507,147507,147507,
147508,147508,147508,
147509,147509,147509,
147512,147512,147512,
147515,147515,147515,
147518,147518,147518,
147526,147526,147526,
147527,147527,147527,
147529,147529,147529,
147535,147535,147535,
147538,147538,147538,
147539,147539,147539,
147540,147540,147540,
147545,147590,147590,
147546,147546,147546,
147547,147547,147547,
147548,147548,147548,
147549,147549,147549,
147553,147553,147553,
147559,147559,147559,
147565,147696,147696,
147573,147573,147573,
147574,147574,147574,
147577,147630,147630,
147578,147578,147578,
147579,147579,147579,
147582,147582,147582,
147583,147583,147583,
147587,147587,147587,
147589,147651,147651,
147590,147590,147590,
147592,147592,147592,
147593,147593,147593,
147594,147594,147594,
147598,147598,147598,
147606,147606,147606,
147607,147607,147607,
147613,147613,147613,
147620,147849,147849,
147625,147625,147625,
147630,147630,147630,
147636,148112,148112,
147637,147637,147637,
147639,147639,147639,
147649,147649,147649,
147650,147650,147650,
147651,147651,147651,
147652,147652,147652,
147654,147654,147654,
147657,147843,147843,
147662,147662,147662,
147664,147664,147664,
147666,147666,147666,
147672,147672,147672,
147680,147680,147680,
147685,147685,147685,
147694,147694,147694,
147696,147696,147696,
147697,147697,147697,
147698,147698,147698,
147707,148112,148112,
147708,147778,147778,
147710,147710,147710,
147711,148543,148543,
147713,147713,147713,
147716,147716,147716,
147717,147717,147717,
147719,147829,147829,
147724,147724,147724,
147733,147733,147733,
147735,147735,147735,
147736,147736,147736,
147737,147737,147737,
147739,147739,147739,
