raw_track_id,track_id,new_track_id,clinic_id
243175,243175,243175,
243202,243202,243202,
243210,243210,243210,
243217,243217,243217,
243218,243218,243218,
243227,243227,243227,
243236,243236,243236,
243240,243240,243240,
243243,243243,243243,
243246,243246,243246,
243247,243247,243247,
243248,243248,243248,
243249,243249,243249,
243251,243251,243251,
243255,243255,243255,
243258,243258,243258,
243260,243260,243260,
243261,243261,243261,
243263,243263,243263,
243271,243292,243292,
243275,243275,243275,
243276,243276,243276,
243278,243278,243278,
243279,243279,243279,
243280,243280,243280,
243283,243292,243292,
243284,243284,243284,
243287,243287,243287,
243289,243289,243289,
243292,243292,243292,
243294,243294,243294,
243301,243301,243301,
243302,243307,243307,
243307,243307,243307,
243313,243313,243313,
243317,243317,243317,
243318,243318,243318,
243319,243319,243319,
243323,243323,243323,
243324,243324,243324,
243326,243326,243326,
243327,243327,243327,
243329,243329,243329,
243332,243376,243376,
243333,243333,243333,
243336,243336,243336,
243339,243339,243339,
243354,243404,243404,
243355,243355,243355,
243357,243357,243357,
243358,243358,243358,
243359,243359,243359,
243360,243360,243360,
243365,243365,243365,
243366,243366,243366,
243376,243376,243376,
243380,243380,243380,
243383,243394,243394,
243384,243384,243384,
243385,243385,243385,
243388,243388,243388,
243389,243389,243389,
243390,243390,243390,
243391,243404,243404,
243394,243394,243394,
243400,243400,243400,
243404,243404,243404,
243405,243405,243405,
243407,243407,243407,
243409,243409,243409,
243414,243516,243516,
243418,243418,243418,
243419,243419,243419,
243420,244064,244064,
243424,243424,243424,
243425,243425,243425,
243427,243427,243427,
243431,243431,243431,
243433,243433,243433,
243438,243438,243438,
243440,243440,243440,
243441,243441,243441,
243442,243442,243442,
243445,243600,243600,
243447,243447,243447,
243448,243448,243448,
243449,243506,243506,
243450,243450,243450,
243455,243455,243455,
243457,243457,243457,
243458,243458,243458,
243461,243461,243461,
243467,243500,243500,
243468,243468,243468,
243472,243472,243472,
243480,243960,243960,
243481,243481,243481,
243484,243484,243484,
243490,243490,243490,
243492,243507,243507,
243494,243516,243516,
243495,243504,243504,
243496,243529,243529,
243498,243498,243498,
243500,243500,243500,
243501,243501,243501,
243502,243502,243502,
243504,243504,243504,
243505,243505,243505,
243506,243506,243506,
243507,243507,243507,
243511,243511,243511,
243512,243512,243512,
243516,243516,243516,
243518,243518,243518,
243520,243520,243520,
243521,243521,243521,
243524,243524,243524,
243525,243525,243525,
243529,243529,243529,
243530,243615,243615,
243531,243531,243531,
243532,243532,243532,
243541,243541,243541,
243553,243553,243553,
243554,243863,243863,
243556,243556,243556,
243557,243557,243557,
243558,243558,243558,
243560,243560,243560,
243564,243564,243564,
243576,243576,243576,
243579,243579,243579,
243584,243584,243584,
243585,243585,243585,
243589,243589,243589,
243590,243590,243590,
243593,243593,243593,
243598,243598,243598,
243600,243600,243600,
243606,243606,243606,
243613,243613,243613,
243615,243615,243615,
243618,243618,243618,
243619,243619,243619,538.0
243624,243624,243624,
243631,243746,243746,
243634,243634,243634,
243649,244111,244111,
243657,243657,243657,
243659,246840,246840,
243678,243678,243678,
243685,243685,243685,
243698,243698,243698,
243699,243699,243699,
