raw_track_id,track_id,new_track_id,clinic_id
535758,535758,535758,
535792,535792,535792,
535808,535808,535808,
535816,535816,535816,
535840,535840,535840,
535842,535842,535842,
535854,536499,536499,
535861,535861,535861,
535863,535863,535863,
535865,535865,535865,
535869,535869,535869,
535870,535870,535870,
535873,535873,535873,
535879,535914,535914,
535882,535882,535882,
535884,535884,535884,
535885,535885,535885,
535886,535886,535886,
535893,535893,535893,
535894,535894,535894,
535895,535895,535895,
535896,535896,535896,
535898,535898,535898,
535902,535914,535914,
535904,535904,535904,
535908,535908,535908,
535912,535912,535912,
535913,535924,535924,
535914,535914,535914,
535916,535916,535916,
535920,535920,535920,
535921,535921,535921,
535922,535922,535922,
535924,535924,535924,
535926,535926,535926,
535928,535928,535928,
535930,535930,535930,
535931,535931,535931,
535933,535933,535933,
535934,535934,535934,
535935,535935,535935,
535938,535938,535938,
535939,535939,535939,
535940,535940,535940,
535941,535941,535941,
535943,535943,535943,
535946,535946,535946,
535947,535947,535947,
535956,535956,535956,
535968,535968,535968,
535971,535971,535971,
535975,535975,535975,
535984,535984,535984,
535989,535989,535989,
536000,536000,536000,
536007,536007,536007,
536019,536019,536019,
536020,536020,536020,
536021,536021,536021,
536029,536029,536029,
536044,536044,536044,
536046,536046,536046,
536048,536259,536259,
536049,536049,536049,
536051,536051,536051,
536054,536054,536054,
536081,536081,536081,
536082,536082,536082,
536083,536083,536083,
536086,536086,536086,
536087,536087,536087,
536089,536089,536089,
536090,536090,536090,
536091,536091,536091,
536094,536094,536094,
536095,536095,536095,
536103,536103,536103,
536107,536107,536107,
536116,536116,536116,
536149,536149,536149,
536178,536178,536178,
536198,536262,536262,
536215,536215,536215,
536217,536217,536217,
536218,536218,536218,
536229,536229,536229,
536230,536230,536230,
536231,536231,536231,
536232,536232,536232,
536235,536235,536235,
536236,536236,536236,
536237,536501,536501,
536244,536244,536244,
536245,536245,536245,
536247,536247,536247,
536249,536249,536249,
536254,536254,536254,
536255,536255,536255,
536256,536256,536256,
536257,536257,536257,
536258,536258,536258,
536259,536259,536259,
536260,536260,536260,
536261,536261,536261,
536262,536262,536262,
536264,536264,536264,
536266,536266,536266,
536267,536267,536267,
536269,536269,536269,
536270,536270,536270,
536276,536276,536276,
536277,536277,536277,
536278,536278,536278,
536280,536280,536280,
536281,536281,536281,
536282,536282,536282,
536283,536283,536283,
536286,536501,536501,
536289,536289,536289,
536294,536294,536294,
536296,536296,536296,
536298,536298,536298,
536303,536303,536303,
536304,536304,536304,
536306,536306,536306,
536315,536315,536315,
536321,536321,536321,
536322,536322,536322,
536327,536327,536327,
536334,536334,536334,
536335,536335,536335,
536337,536337,536337,
536346,536860,536860,
536350,536350,536350,
536351,536351,536351,
536353,536353,536353,
536357,536357,536357,
536359,536359,536359,
536365,536365,536365,
536367,536367,536367,
536368,536368,536368,
536371,536371,536371,
536373,536373,536373,
536374,536374,536374,
536376,536376,536376,
536379,536379,536379,
536382,536382,536382,
536384,536384,536384,
536390,536390,536390,
536393,536393,536393,
536399,536399,536399,
536401,536401,536401,
536402,536402,536402,
536404,536404,536404,
536406,536406,536406,
536413,536413,536413,
536425,536425,536425,
536426,536426,536426,
536427,536427,536427,
536428,536428,536428,
536441,536441,536441,
536442,536442,536442,
536449,536449,536449,
536450,536450,536450,
536451,536451,536451,
536452,536452,536452,
536453,536453,536453,
536455,536455,536455,
536460,536460,536460,
536462,536462,536462,
536464,536487,536487,
536465,536465,536465,
536473,536473,536473,
536475,536475,536475,
536477,536477,536477,
536479,536479,536479,
536481,536481,536481,
536487,536487,536487,
536489,536489,536489,
536490,536490,536490,
536495,536495,536495,
536498,536498,536498,
536499,536499,536499,
536501,536501,536501,
536509,536509,536509,
536510,536510,536510,
536511,536511,536511,
536512,536512,536512,
536516,536516,536516,
536518,536518,536518,
536519,536519,536519,
536520,536520,536520,
536522,536522,536522,
536525,536525,536525,
536526,537251,537251,
536527,536527,536527,
536529,536529,536529,
536535,536535,536535,
536540,536749,536749,
536542,536542,536542,
536546,536546,536546,
536558,536558,536558,
536566,536566,536566,
536567,536567,536567,
536573,536743,536743,
536576,536576,536576,
536578,536828,536828,
536585,536844,536844,
536589,536589,536589,
536596,536596,536596,
536598,536598,536598,
536600,536600,536600,
536613,536613,536613,
536614,536614,536614,
536615,536615,536615,
536616,536616,536616,
536636,536636,536636,
536643,536643,536643,
536644,536644,536644,
536651,536651,536651,
536670,536767,536767,
536681,536681,536681,
536684,536684,536684,
536694,536694,536694,
536696,536696,536696,
536697,536697,536697,
536706,536706,536706,
536707,536707,536707,
536715,536890,536890,
536717,536717,536717,
536718,536844,536844,
536720,536720,536720,
536729,536729,536729,
536733,536733,536733,
536743,536743,536743,
536748,536748,536748,
536749,536749,536749,
536752,536752,536752,
536757,536757,536757,
536760,536760,536760,
536766,536766,536766,
536767,536767,536767,
536768,536768,536768,
536769,536769,536769,
536770,536770,536770,
536777,536777,536777,
536779,536779,536779,
536780,536780,536780,
536781,536781,536781,
536787,536787,536787,
536789,536789,536789,
536791,537139,537139,
536792,536792,536792,
536795,536795,536795,
536805,536805,536805,
536807,536807,536807,
536821,536821,536821,
536828,536828,536828,
536829,536829,536829,
536844,536844,536844,
536846,536846,536846,
536849,536849,536849,
536858,536858,536858,
536860,536860,536860,
536861,536861,536861,
536862,536862,536862,
536868,536868,536868,
