raw_track_id,track_id,new_track_id,clinic_id
344277,344398,344398,
344278,344278,344278,
344305,344305,344305,
344314,344314,344314,
344321,344321,344321,
344328,344328,344328,
344340,344340,344340,
344355,344355,344355,
344359,344359,344359,
344373,344373,344373,
344380,344380,344380,
344381,344381,344381,
344385,344385,344385,
344386,344386,344386,
344387,344387,344387,
344390,344390,344390,
344393,344393,344393,
344398,344398,344398,
344403,344403,344403,
344406,344406,344406,
344411,344411,344411,
344412,344412,344412,
344413,344413,344413,
344414,344414,344414,
344436,344436,344436,
344446,344446,344446,
344451,344451,344451,
344453,344453,344453,
344455,344455,344455,
344456,344456,344456,
344464,344464,344464,
344465,344492,344492,
344473,344473,344473,
344479,344479,344479,
344485,344485,344485,
344487,344487,344487,
344489,344489,344489,
344490,344490,344490,
344492,344492,344492,
344494,344494,344494,
344496,344496,344496,
344500,344500,344500,
344507,344507,344507,
344508,344508,344508,
344509,344509,344509,
344511,344511,344511,
344512,344512,344512,
344514,344514,344514,
344515,344515,344515,
344519,344519,344519,
344521,344521,344521,
344522,344522,344522,
344523,344523,344523,
344524,344524,344524,
344525,344525,344525,
344527,344527,344527,
344535,344535,344535,
344537,344537,344537,
344538,344538,344538,
344540,344540,344540,
344544,344544,344544,
344545,344545,344545,
344548,344548,344548,
344549,344549,344549,
344552,344552,344552,
344558,344558,344558,
344559,344559,344559,
344561,344561,344561,
344562,344562,344562,
344566,344566,344566,
344567,344567,344567,
344568,344568,344568,
344569,344569,344569,
344571,344571,344571,
344575,344575,344575,
344577,344577,344577,
344578,344578,344578,
344583,344583,344583,
344586,344737,344737,
344589,344589,344589,
344590,344590,344590,
344591,344591,344591,
344592,344592,344592,
344593,344593,344593,
344597,344597,344597,
344599,344599,344599,
344601,344601,344601,
344603,344603,344603,
344605,344605,344605,
344606,344606,344606,
344607,344607,344607,
344613,344613,344613,
344614,344614,344614,
344616,344616,344616,
344617,344617,344617,
344619,344661,344661,
344620,344620,344620,
344621,344621,344621,
344623,344652,344652,
344627,344659,344659,
344628,344628,344628,
344629,344629,344629,
344630,344630,344630,
344631,344631,344631,
344633,344633,344633,
344634,344634,344634,
344638,344638,344638,
344640,344640,344640,
344643,344643,344643,
344644,344644,344644,
344650,344650,344650,
344652,344652,344652,
344659,344659,344659,
344661,344661,344661,
344662,344662,344662,
344666,344666,344666,
344670,344670,344670,
344671,344671,344671,
344672,344672,344672,
344674,344674,344674,
344678,344678,344678,
344682,344682,344682,
344684,344684,344684,
344689,344689,344689,
344691,344691,344691,
344693,344693,344693,
344696,344696,344696,
344705,344705,344705,
344707,344707,344707,
344709,344709,344709,
344713,344988,344988,
344717,344717,344717,
344719,344719,344719,
344724,344724,344724,
344731,344731,344731,
344735,344783,344783,
344736,344736,344736,
344737,344737,344737,
344741,344741,344741,
344752,344752,344752,
344753,344753,344753,
344758,344758,344758,
344761,344761,344761,
344766,344766,344766,
344768,344768,344768,
344769,344769,344769,
344770,344770,344770,
344772,344772,344772,
344773,344773,344773,
344776,344776,344776,
344777,345585,345585,
344783,344783,344783,
344788,344788,344788,
344803,344803,344803,
344808,344808,344808,
344809,344809,344809,
344821,344821,344821,
344823,344823,344823,
344833,344833,344833,
344842,344842,344842,
344843,344843,344843,
344844,344844,344844,
344849,344849,344849,
344852,344852,344852,
344854,344854,344854,
344859,344859,344859,
344866,344866,344866,
344870,344870,344870,
344874,344874,344874,
344875,344875,344875,
344877,344877,344877,
344879,344879,344879,
344880,344880,344880,
344881,345043,345043,
344916,344916,344916,
344923,344923,344923,
344926,344926,344926,
344929,344929,344929,
344935,344935,344935,
344954,344954,344954,
344976,344976,344976,
344979,345169,345169,
344983,344983,344983,
344988,344988,344988,
344991,344991,344991,
344996,344996,344996,
344997,344997,344997,
345003,345003,345003,
345014,345014,345014,
345015,345015,345015,
345019,345019,345019,
345029,345029,345029,
345043,345043,345043,
345047,345047,345047,
345084,345644,345644,
345087,345087,345087,
345097,345097,345097,
345121,345121,345121,
345143,345143,345143,
345153,345153,345153,
345158,345158,345158,
345164,345164,345164,
345166,345166,345166,
345169,345169,345169,
345176,345176,345176,
345183,345183,345183,
345189,345189,345189,
345210,345210,345210,
345220,345220,345220,
345235,345235,345235,
345254,345585,345585,
345265,345265,345265,
345271,345271,345271,
345291,345495,345495,
345358,345358,345358,
345419,345419,345419,
345425,345857,345857,
