raw_track_id,track_id,new_track_id,clinic_id
126991,126991,126991,
127001,127001,127001,
127050,127050,127050,
127061,127061,127061,
127069,127069,127069,
127077,127178,127178,
127085,127085,127085,
127088,127088,127088,
127092,127092,127092,
127095,127095,127095,
127100,127100,127100,
127102,127102,127102,
127109,127109,127109,
127113,127113,127113,
127120,127120,127120,
127123,127123,127123,
127126,127126,127126,
127136,127136,127136,
127140,127140,127140,
127142,127142,127142,
127150,127150,127150,
127151,127151,127151,
127154,127154,127154,
127156,127156,127156,
127164,127164,127164,
127167,127167,127167,
127168,127168,127168,
127169,127728,127728,
127171,127171,127171,
127172,127172,127172,
127178,127178,127178,
127181,127181,127181,
127182,127182,127182,
127190,127190,127190,
127193,127193,127193,
127195,127195,127195,
127198,127198,127198,
127201,127201,127201,
127204,127204,127204,
127205,127205,127205,
127208,127208,127208,
127210,127210,127210,
127212,127212,127212,
127213,127213,127213,
127214,127214,127214,
127220,127220,127220,
127223,127223,127223,
127224,127224,127224,
127227,127227,127227,
127228,127228,127228,
127229,127229,127229,
127230,127230,127230,
127231,127231,127231,
127232,127232,127232,
127233,127233,127233,
127234,127234,127234,
127235,127235,127235,
127236,127236,127236,
127237,127237,127237,
127241,127241,127241,
127242,127242,127242,
127243,127243,127243,
127244,127244,127244,
127257,127257,127257,
127258,127258,127258,
127259,127259,127259,
127262,127262,127262,
127263,127263,127263,
127265,127265,127265,
127266,127266,127266,
127269,127269,127269,
127272,127272,127272,
127274,127274,127274,
127275,127275,127275,
127278,127278,127278,
127280,127280,127280,
127283,127283,127283,
127287,127287,127287,
127288,127303,127303,
127293,127293,127293,
127294,127294,127294,
127296,127296,127296,
127300,127300,127300,
127303,127303,127303,
127308,127308,127308,
127309,127309,127309,
127310,127310,127310,
127312,127312,127312,
127313,127313,127313,
127330,127330,127330,
127332,127332,127332,
127333,127333,127333,
127336,127336,127336,
127337,127337,127337,
127345,127345,127345,
127349,127349,127349,
127352,127352,127352,
127356,127356,127356,
127363,127790,127790,
127364,127364,127364,
127365,127365,127365,
127366,127366,127366,
127367,127367,127367,
127368,127368,127368,
127369,127369,127369,
127370,127370,127370,
127371,127371,127371,
127373,127373,127373,
127375,127375,127375,
127377,127377,127377,
127380,127380,127380,
127381,127381,127381,
127382,127382,127382,
127383,127383,127383,
127386,127386,127386,
127393,127393,127393,
127394,127394,127394,
127397,127397,127397,
127399,127399,127399,
127400,127400,127400,
127401,127401,127401,
127405,127405,127405,
127409,127409,127409,
127410,127410,127410,
127411,127553,127553,
127414,127414,127414,
127416,127416,127416,
127417,127417,127417,
127423,127423,127423,
127429,127429,127429,
127434,127434,127434,
127436,127436,127436,
127438,127438,127438,
127439,127439,127439,
127441,127441,127441,
127444,127444,127444,
127448,127448,127448,
127456,127728,127728,
127460,127460,127460,
127464,127464,127464,
127470,127470,127470,
127471,127471,127471,
127473,127473,127473,
127477,127477,127477,
127481,127481,127481,
127485,127485,127485,
127486,127486,127486,
127487,127487,127487,
127493,127493,127493,
127497,127497,127497,
127498,127498,127498,
127499,127499,127499,
127500,127500,127500,
127509,127509,127509,
127528,127528,127528,
127531,127531,127531,
127533,127533,127533,
127535,127535,127535,
127544,127544,127544,
127548,127548,127548,
127549,127549,127549,
127550,127550,127550,
127553,127553,127553,
127557,127557,127557,
127558,127558,127558,
127559,127559,127559,
127562,127562,127562,
127563,127563,127563,
127564,127564,127564,
127565,127565,127565,
127566,127566,127566,
127568,127568,127568,
127569,127569,127569,
127570,127570,127570,
127574,127574,127574,
127577,127577,127577,
127578,127578,127578,
127579,127579,127579,
127580,127580,127580,
127584,127584,127584,
127588,127588,127588,
127590,127590,127590,
127591,127591,127591,
127592,127592,127592,
127593,127593,127593,
127594,127594,127594,
127595,127595,127595,
127596,127596,127596,
127606,127606,127606,
127607,127607,127607,
127617,127617,127617,
127620,127620,127620,
127621,127621,127621,
127622,127622,127622,
127623,127623,127623,
127624,127624,127624,
127627,127627,127627,
127629,127629,127629,
127630,127630,127630,
127632,127632,127632,
127639,127639,127639,
127644,127644,127644,
127652,127652,127652,
127655,127655,127655,
127659,127659,127659,
127660,127660,127660,
127661,127661,127661,
127664,127664,127664,
127669,127728,127728,
127671,127671,127671,
127672,127672,127672,
127674,127674,127674,
127675,127675,127675,
127677,127677,127677,
127680,127680,127680,
127686,127686,127686,
127690,127690,127690,
127692,127692,127692,
127697,127697,127697,
127700,127700,127700,
127728,127728,127728,
127731,127731,127731,
127736,127736,127736,
127746,127746,127746,
127747,127747,127747,
127748,127748,127748,
127749,127749,127749,
127750,127750,127750,
127751,127751,127751,
127756,127756,127756,
127760,127760,127760,
127761,127761,127761,
127762,127762,127762,
127763,127763,127763,
127765,127765,127765,
127766,127766,127766,
127767,127767,127767,
127768,127797,127797,
127771,127771,127771,
127779,127779,127779,
127789,127789,127789,
127790,127790,127790,
127791,127791,127791,
127797,127797,127797,
127799,127799,127799,
127800,127800,127800,
127803,127803,127803,
127804,127804,127804,
127806,127806,127806,
127810,127810,127810,
127814,127814,127814,
127815,127817,127817,
127816,127816,127816,
127817,127817,127817,
127818,127818,127818,
127820,127820,127820,
127824,127824,127824,
127828,127828,127828,
127829,127829,127829,
127840,127840,127840,
127841,127841,127841,
127845,127845,127845,
127847,127847,127847,
127852,127852,127852,
127854,127854,127854,
127855,127855,127855,
127856,127856,127856,
127857,127857,127857,
127859,127859,127859,
127860,127860,127860,
127864,127864,127864,
127865,127865,127865,
127867,127867,127867,
127870,127870,127870,
127872,127872,127872,
127874,127874,127874,
127881,127881,127881,
127886,127886,127886,
127889,127889,127889,
127890,127890,127890,
127891,127891,127891,
127892,127892,127892,
127893,127893,127893,
127894,127894,127894,
127898,127898,127898,
127899,127899,127899,
127900,127900,127900,
127906,127906,127906,
127913,127913,127913,
127914,127914,127914,
127922,127922,127922,
127926,127926,127926,
127929,129394,129394,
127933,127933,127933,
127941,127941,127941,
127944,127944,127944,
127945,127945,127945,
127954,127954,127954,
127955,127955,127955,
127962,142270,142270,
127963,127963,127963,
127967,127967,127967,
127973,127973,127973,
127974,127974,127974,
127976,127976,127976,
127977,129394,129394,
127979,127979,127979,
127980,129629,129629,
127981,127981,127981,
127982,127982,127982,
127983,127983,127983,
127987,127987,127987,
127989,127989,127989,
128006,128006,128006,
128007,128672,128672,
128008,128008,128008,
128014,128014,128014,
128017,128017,128017,
128019,128019,128019,
128023,128023,128023,
128026,128026,128026,
128033,128033,128033,
128034,128034,128034,
128035,128035,128035,
128041,128672,128672,
128049,128049,128049,
128050,128050,128050,
128056,128056,128056,
128058,128058,128058,
128062,129394,129394,
128075,128075,128075,
128080,131338,131338,
128086,128086,128086,
128092,128092,128092,
128098,128098,128098,
128101,128101,128101,
128108,128108,128108,
128109,128109,128109,
128119,128672,128672,
128126,128126,128126,
128127,128127,128127,
128130,128130,128130,
128132,128132,128132,
128133,128172,128172,
128134,128134,128134,
128136,128136,128136,
128137,128137,128137,
128138,128138,128138,
128139,128139,128139,
128144,128144,128144,
128145,128145,128145,
128147,128147,128147,
128152,129394,129394,
128154,128154,128154,
128155,128155,128155,
128157,128157,128157,
128162,128162,128162,
128163,128163,128163,
128164,128164,128164,
128165,128165,128165,
128167,128167,128167,
128168,128672,128672,
128172,128172,128172,
128184,128184,128184,
128185,128185,128185,
128187,128187,128187,
128192,128192,128192,
128196,128196,128196,
128203,128203,128203,
128207,128207,128207,
128213,128213,128213,
128223,128223,128223,
128224,128224,128224,
128226,128226,128226,
128227,128474,128474,
128229,129394,129394,
128237,128237,128237,
128238,128238,128238,
128242,128242,128242,
128246,128246,128246,
128250,128672,128672,
128252,128252,128252,
128254,128254,128254,
128255,129629,129629,
128263,128263,128263,
128264,128264,128264,
128273,128273,128273,
128274,128274,128274,
128285,128285,128285,
128286,128450,128450,
128288,128288,128288,
128292,129394,129394,
128295,128672,128672,
128299,128299,128299,
128305,128305,128305,
128307,128307,128307,
128315,128315,128315,
128322,129197,129197,
128325,128325,128325,
128328,128328,128328,
128329,128329,128329,
128344,128344,128344,
128369,128369,128369,
128373,128373,128373,
128377,128377,128377,
128378,128378,128378,
128380,128380,128380,
128393,128393,128393,
128395,128395,128395,
128417,128417,128417,
128418,128418,128418,
128421,128499,128499,
128423,128423,128423,
128424,128424,128424,
128428,128428,128428,
128429,128429,128429,
128430,128630,128630,
128437,128437,128437,
128438,128438,128438,
128439,128439,128439,
128441,128441,128441,
128443,128443,128443,
128445,128445,128445,
128446,128446,128446,
128447,128447,128447,
128448,128448,128448,
128449,128449,128449,
128450,128450,128450,
128451,128451,128451,
128452,128452,128452,
128462,128462,128462,
128463,128463,128463,
128467,128467,128467,
128469,128469,128469,
128474,128474,128474,
128477,128477,128477,
128478,128478,128478,
128479,128479,128479,
128486,128486,128486,
128489,128489,128489,
128490,128490,128490,
128494,128494,128494,
128499,128499,128499,
128503,128672,128672,
128504,128504,128504,
128514,128514,128514,
128516,128516,128516,
128521,129197,129197,
128528,128528,128528,
128536,128536,128536,
128537,128537,128537,
128540,128540,128540,
128541,129394,129394,
128545,129197,129197,
128549,128549,128549,
128559,128559,128559,
128565,128565,128565,
128569,128569,128569,
128570,128570,128570,
128572,128672,128672,
128574,128574,128574,
128575,128575,128575,
128583,128583,128583,
128589,128589,128589,
128591,128591,128591,
128593,128593,128593,
128596,128596,128596,
128597,128597,128597,
128598,128598,128598,
128599,128599,128599,
128601,128601,128601,
128607,128607,128607,
128609,128740,128740,
128610,128610,128610,
128611,128611,128611,
128612,128612,128612,
128613,142270,142270,
128614,128614,128614,
128615,128615,128615,
128616,129197,129197,
128623,128623,128623,
128630,128630,128630,
128633,128633,128633,
128639,128639,128639,
128640,128640,128640,
128641,128641,128641,
128649,128649,128649,
128653,128653,128653,
128660,128660,128660,
128662,128662,128662,
128663,128663,128663,
128665,128665,128665,
128669,128669,128669,
128672,128672,128672,
128675,128675,128675,
128677,128677,128677,
128683,128683,128683,
128687,128687,128687,
128693,128693,128693,
128703,128703,128703,
128707,128707,128707,
128711,128711,128711,
128713,128713,128713,
128715,128715,128715,
128719,128719,128719,
128723,128723,128723,
128725,128725,128725,
128731,128731,128731,
128733,128733,128733,
128734,128734,128734,
128735,128735,128735,
128740,128740,128740,
128750,128750,128750,
128755,128755,128755,
128756,128756,128756,
128760,128760,128760,
128762,128762,128762,
128764,128954,128954,
128766,128766,128766,
128772,128772,128772,
128775,128775,128775,
128777,142270,142270,
128778,128778,128778,
128779,128779,128779,
128785,128785,128785,
128786,128786,128786,
128796,128796,128796,
128798,128798,128798,
128809,128809,128809,
128831,129394,129394,
128832,128832,128832,
128833,128833,128833,
128841,128841,128841,
128847,128847,128847,
128855,128855,128855,
128856,128856,128856,
128861,128861,128861,
128868,128868,128868,
128870,128870,128870,
128871,128871,128871,
128873,128873,128873,
128886,128886,128886,
128892,128892,128892,
128895,128895,128895,
128897,128897,128897,
128901,128901,128901,
128902,128902,128902,
128903,128903,128903,
128906,128906,128906,
128912,128912,128912,
128922,128922,128922,
128928,128928,128928,
128941,129005,129005,
128954,128954,128954,
128955,128955,128955,
128956,128956,128956,
128964,128964,128964,
128969,128969,128969,
128970,128970,128970,
128979,128979,128979,
128981,128981,128981,
128983,128983,128983,
128986,128986,128986,
128991,128991,128991,
128996,128996,128996,
128999,128999,128999,
129003,129003,129003,
129005,129005,129005,
129009,129009,129009,
129010,129010,129010,
129014,129014,129014,
129015,129015,129015,
129016,129016,129016,
129017,129017,129017,
129018,129018,129018,
129019,129019,129019,
129021,129021,129021,
129028,129028,129028,
129031,129031,129031,
129032,129032,129032,
129036,129036,129036,
129037,129037,129037,
129039,129039,129039,
129041,129041,129041,
129054,129054,129054,
129061,129061,129061,
129064,129064,129064,
129065,142270,142270,
129067,129067,129067,
129074,129074,129074,
129075,129075,129075,
129085,129085,129085,
129087,129087,129087,
129088,129088,129088,
129091,129091,129091,
129093,129093,129093,
129094,129094,129094,
129097,129097,129097,
129098,129098,129098,
129101,129101,129101,
129102,129102,129102,
129107,129107,129107,
129109,129109,129109,
129111,129111,129111,
129112,129112,129112,
129113,129720,129720,
129114,129114,129114,
129117,129117,129117,
129121,129121,129121,
129123,129123,129123,
129126,129126,129126,
129128,129128,129128,
129129,129129,129129,
129136,129136,129136,
129140,129140,129140,
129142,129142,129142,
129157,129157,129157,
129161,129161,129161,
129163,129197,129197,
129164,129394,129394,
129166,129166,129166,
129167,129167,129167,
129174,129174,129174,
129181,130325,130325,
129184,129184,129184,
129185,129185,129185,
129190,129720,129720,
129192,129192,129192,
129193,129193,129193,
129196,129506,129506,
129197,129197,129197,
129203,129903,129903,
129209,129209,129209,
129223,129223,129223,
129229,129229,129229,
129230,129230,129230,
129231,129231,129231,
129240,129240,129240,
129242,129242,129242,
129243,129243,129243,
129244,129244,129244,
129246,129246,129246,
129247,129247,129247,
129250,129250,129250,
129253,129253,129253,
129254,129254,129254,
129256,129256,129256,
129257,129257,129257,
129259,129259,129259,
129260,129260,129260,
129261,129261,129261,
129262,129262,129262,
129265,129265,129265,
129267,129267,129267,
129268,129268,129268,
129270,129270,129270,
129272,129272,129272,
129277,129277,129277,
129281,129281,129281,
129301,129301,129301,
129302,129302,129302,
129309,129309,129309,
129314,129314,129314,
129315,129315,129315,
129317,129317,129317,
129327,129327,129327,
129335,129335,129335,
129336,129336,129336,
129337,129337,129337,
129338,142270,142270,
129344,129500,129500,
129365,129365,129365,
129366,129366,129366,
129368,131592,131592,
129376,129376,129376,
129379,129379,129379,
129380,129380,129380,
129382,129382,129382,
129383,129383,129383,
129385,129385,129385,
129386,129386,129386,
129387,129387,129387,
129388,129388,129388,
129389,129389,129389,
129390,129390,129390,
129394,129394,129394,
129400,130395,130395,
129407,129407,129407,
129414,129506,129506,
129417,129417,129417,
129429,129429,129429,
129430,129430,129430,
129449,129449,129449,
129455,129455,129455,
129464,129464,129464,
129471,129471,129471,
129475,129475,129475,
129481,129918,129918,
129490,129490,129490,
129493,129493,129493,
129500,129500,129500,
129501,129501,129501,
129505,129505,129505,
129506,129506,129506,
129514,129514,129514,
129522,129522,129522,
129527,129527,129527,
129531,129531,129531,
129537,129537,129537,
129539,131663,131663,
129544,130340,130340,
129550,129550,129550,
129552,129552,129552,
129555,129946,129946,
129562,129562,129562,
129583,129583,129583,
129584,129584,129584,
129586,129586,129586,
129587,131561,131561,
129588,129588,129588,
129593,129593,129593,
129599,129599,129599,
129609,129609,129609,
129612,129918,129918,
129618,129618,129618,
129619,129619,129619,
129620,129620,129620,
129621,129621,129621,
129623,129623,129623,
129624,129624,129624,
129629,129629,129629,
129637,129637,129637,
129641,129641,129641,
129642,129642,129642,
129653,130241,130241,
129655,129655,129655,
129656,129656,129656,
129659,129659,129659,
129660,130183,130183,
129662,129662,129662,
129669,129903,129903,
129670,129670,129670,
129671,129671,129671,
129673,129673,129673,
129677,129677,129677,
129679,129679,129679,
129680,129680,129680,
129681,129681,129681,
129684,129684,129684,
129686,129686,129686,
129687,129687,129687,
129691,129691,129691,
