raw_track_id,track_id,new_track_id,clinic_id
65152,65315,65315,
65260,65260,65260,
65282,65282,65282,
65301,65301,65301,
65302,65302,65302,
65305,65305,65305,
65306,65306,65306,
65307,65307,65307,
65309,65309,65309,
65310,65310,65310,
65313,65313,65313,
65314,65314,65314,
65315,65315,65315,
65319,65319,65319,
65321,65321,65321,
65324,65324,65324,
65327,65327,65327,
65328,65328,65328,
65329,65329,65329,
65330,65330,65330,
65331,65331,65331,
65333,65333,65333,
65334,65334,65334,
65336,65336,65336,
65338,65338,65338,
65343,65343,65343,
65344,65344,65344,
65345,65345,65345,
65346,65346,65346,
65347,65347,65347,
65348,65348,65348,
65350,65350,65350,
65352,65352,65352,
65356,65356,65356,
65357,65357,65357,
65363,65363,65363,
65368,65368,65368,
65371,65371,65371,
65372,65372,65372,
65374,65374,65374,
65376,65376,65376,
65378,65378,65378,
65379,65379,65379,
65381,65381,65381,
65382,65382,65382,
65383,65671,65671,
65388,65388,65388,
65389,65389,65389,
65390,65390,65390,
65391,65391,65391,
65394,65394,65394,
65395,65395,65395,
65399,65399,65399,
65404,65404,65404,
65407,65407,65407,
65411,65411,65411,
65412,65412,65412,
65414,65414,65414,
65416,65416,65416,
65418,65418,65418,
65419,65419,65419,
65420,65420,65420,
65421,65421,65421,
65424,65424,65424,
65426,65426,65426,
65431,65431,65431,
65435,65435,65435,
65436,65436,65436,
65438,65438,65438,
65441,65441,65441,
65443,65443,65443,
65456,65456,65456,
65462,65462,65462,
65463,65463,65463,
65464,65464,65464,
65466,65485,65485,
65467,65467,65467,
65472,65472,65472,
65473,65530,65530,
65474,65707,65707,
65476,65476,65476,
65479,65479,65479,
65483,65483,65483,
65484,65484,65484,
65485,65485,65485,
65492,66253,66253,
65494,65494,65494,
65510,65510,65510,
65515,65707,65707,
65520,65520,65520,
65529,65574,65574,
65530,65530,65530,
65533,65533,65533,
65534,65534,65534,
65540,65540,65540,
65541,66253,66253,
65542,65707,65707,
65547,65547,65547,
65549,65549,65549,
65552,65552,65552,
65553,65553,65553,
65561,65561,65561,
65571,65571,65571,
65573,65573,65573,
65574,65574,65574,
65578,65578,65578,
65580,65580,65580,
