raw_track_id,track_id,new_track_id,clinic_id
124976,124976,124976,
125007,125007,125007,
125027,125027,125027,
125038,125124,125124,
125043,125043,125043,
125045,125045,125045,
125048,125048,125048,
125065,125065,125065,
125066,125066,125066,
125067,125067,125067,
125071,125071,125071,
125074,125074,125074,
125076,125339,125339,
125077,125077,125077,
125079,125079,125079,
125082,125082,125082,
125084,125084,125084,
125085,125085,125085,
125089,125089,125089,
125092,125092,125092,
125093,125093,125093,
125098,125098,125098,
125099,125099,125099,
125100,125181,125181,
125102,125102,125102,
125117,125117,125117,
125124,125124,125124,
125127,125127,125127,
125130,125130,125130,
125131,125131,125131,
125134,125134,125134,
125135,125135,125135,
125138,125138,125138,
125141,125141,125141,
125145,125145,125145,
125149,125149,125149,
125151,125151,125151,
125152,125152,125152,
125156,125156,125156,
125157,125157,125157,
125162,125162,125162,
125163,125163,125163,
125164,125164,125164,
125166,125166,125166,
125167,125167,125167,
125168,125168,125168,
125170,125170,125170,
125171,125171,125171,
125173,125173,125173,
125174,125174,125174,
125175,125198,125198,
125177,125177,125177,
125181,125181,125181,
125182,125182,125182,
125184,125209,125209,
125187,125187,125187,
125188,125188,125188,
125189,125189,125189,
125190,125190,125190,
125191,125191,125191,
125198,125198,125198,
125208,125208,125208,
125209,125209,125209,
125210,125210,125210,
125212,125212,125212,
125213,125213,125213,
125214,125214,125214,
125219,125219,125219,
125221,125221,125221,
125222,125222,125222,
125229,125229,125229,
125237,125237,125237,
125239,125239,125239,
125240,125240,125240,
125249,125249,125249,
125250,125250,125250,
125252,125339,125339,
125253,125253,125253,
125254,126850,126850,
125261,125261,125261,
125264,125264,125264,
125265,125265,125265,
125266,125266,125266,
125268,125268,125268,
125269,125269,125269,
125273,125273,125273,
125275,125275,125275,
125290,125290,125290,
125305,125305,125305,
125307,125307,125307,
125314,125314,125314,
125315,125315,125315,
125322,125322,125322,
125325,125325,125325,
125327,125327,125327,
125328,125328,125328,
125329,125329,125329,
125331,125331,125331,
125332,125332,125332,
125336,125336,125336,
125339,125339,125339,
125348,125348,125348,
125351,125351,125351,
125353,125353,125353,
125355,125355,125355,
125359,125736,125736,
125360,125507,125507,
125361,125361,125361,
125364,125364,125364,
125367,125367,125367,
125369,125369,125369,
125376,125376,125376,
125379,125379,125379,
125380,125380,125380,
125381,125542,125542,
125385,125385,125385,
125386,125386,125386,
125395,125395,125395,
125396,125396,125396,
125397,125397,125397,
125402,125402,125402,
125403,125403,125403,
125406,125406,125406,
125409,125409,125409,
125411,125411,125411,
125412,125412,125412,
125413,125413,125413,
125414,125414,125414,
125415,125415,125415,
125420,125420,125420,
125424,125424,125424,
125432,125432,125432,
125433,125433,125433,
125435,125435,125435,
125436,125436,125436,
125441,125441,125441,
125444,125444,125444,
125450,125450,125450,
125456,125456,125456,
125459,126136,126136,
125461,125461,125461,
125464,125464,125464,
125467,125467,125467,
125468,125468,125468,
125469,125469,125469,
125471,125913,125913,
125472,125472,125472,
125473,125473,125473,
125474,125474,125474,
125477,125542,125542,
125483,125483,125483,
125490,125490,125490,
125497,125497,125497,
125500,125500,125500,
125502,125502,125502,
125505,125505,125505,
125506,125506,125506,
125507,125507,125507,
125508,125508,125508,
125509,125509,125509,
125510,125510,125510,
125513,125674,125674,
125516,125516,125516,
125520,125520,125520,
125521,125736,125736,
125524,125524,125524,
125525,125525,125525,
125526,125526,125526,
125531,125531,125531,
125536,125536,125536,
125537,125537,125537,
125539,125539,125539,
125542,125542,125542,
125546,125546,125546,
125547,125547,125547,
125548,125548,125548,
125552,125855,125855,
125553,125553,125553,
125554,125554,125554,
125555,125555,125555,
125556,125556,125556,
125558,125558,125558,
125559,125559,125559,
125560,125560,125560,
125566,125566,125566,
125567,125567,125567,
125570,125570,125570,
125571,125571,125571,
125572,125572,125572,
125577,125577,125577,
125581,125581,125581,
125592,125592,125592,
125593,125593,125593,
125598,125946,125946,
125602,125602,125602,
125603,125603,125603,
125604,125604,125604,
125608,125608,125608,
125609,125609,125609,
125610,125610,125610,
125611,125639,125639,
125615,126850,126850,
125617,125617,125617,
125621,125621,125621,
125625,125625,125625,
125628,125628,125628,
125633,125633,125633,
125634,125946,125946,
125639,125639,125639,
125640,125640,125640,
125641,125641,125641,
125642,125642,125642,
125645,125645,125645,
125651,125651,125651,
125653,125653,125653,
125662,125662,125662,
125665,125735,125735,
125666,125666,125666,
125667,125667,125667,
125668,125668,125668,
125672,125672,125672,
125674,125674,125674,
125676,125676,125676,
125677,125677,125677,
125684,125684,125684,
125687,125946,125946,
125688,125688,125688,
125690,125690,125690,
125715,125715,125715,
125720,125720,125720,
125726,125726,125726,
125730,125730,125730,
125731,125731,125731,
125732,125732,125732,
125735,125735,125735,
125736,125736,125736,
125753,125753,125753,
125757,125757,125757,
125760,125760,125760,
125765,125765,125765,
125766,125766,125766,
125769,125769,125769,
125771,126136,126136,
125773,125773,125773,
125774,125774,125774,
125777,125777,125777,
125785,126194,126194,
125792,125792,125792,
125795,125795,125795,
125801,125801,125801,
125804,125804,125804,
125805,125805,125805,
125808,125808,125808,
125810,125810,125810,
125812,125812,125812,
125817,125817,125817,
125826,125826,125826,
125832,125832,125832,
125835,126136,126136,
125836,125836,125836,
125837,125837,125837,
125838,125838,125838,
125846,125846,125846,
125849,125849,125849,
125850,125850,125850,
125851,125851,125851,
125854,125854,125854,
125855,125855,125855,
125859,125859,125859,
125862,125862,125862,
125865,125865,125865,
125868,126194,126194,
125874,125874,125874,
125875,125875,125875,
125889,125889,125889,
125892,125892,125892,
125897,125897,125897,
125901,125901,125901,
125903,125903,125903,
125904,125904,125904,
125905,133849,133849,
125906,125906,125906,
125908,125908,125908,
125909,125909,125909,
125912,125912,125912,
125913,125913,125913,
125914,126669,126669,
125915,130384,130384,
125917,126142,126142,
125921,126194,126194,
125938,126136,126136,
125939,125939,125939,
125941,125941,125941,
125944,125944,125944,
125945,125945,125945,
125946,125946,125946,
125948,125948,125948,
125955,125955,125955,
125957,125957,125957,
125958,125958,125958,
125959,125959,125959,
125960,126183,126183,
125963,125963,125963,
125968,125968,125968,
125971,125971,125971,
125972,125972,125972,
125975,125975,125975,
125983,125983,125983,
125986,125986,125986,
125987,125987,125987,
125988,125988,125988,
125997,125997,125997,
126004,126004,126004,
126006,126006,126006,
126009,126009,126009,
126010,126010,126010,
126014,126014,126014,
126015,126015,126015,
126017,126017,126017,
126021,126021,126021,
126022,126022,126022,
126024,126024,126024,
126026,126026,126026,
126030,126030,126030,
126031,126031,126031,
126032,126032,126032,
126033,126148,126148,
126034,126034,126034,
126036,126036,126036,
126038,126038,126038,
126039,126039,126039,
126044,126044,126044,
126045,126045,126045,
126046,126046,126046,
126049,126049,126049,
126051,126051,126051,
126052,126052,126052,
126057,126057,126057,
126060,126060,126060,
126061,126061,126061,
126062,126062,126062,
126063,126063,126063,
126065,126065,126065,
126071,126071,126071,
126073,126073,126073,
126074,126074,126074,
126078,126398,126398,
126079,126079,126079,
126082,126421,126421,
126086,126086,126086,
126090,126090,126090,
126091,126091,126091,
126097,126097,126097,
126099,126099,126099,
126102,126102,126102,
126105,126105,126105,
126106,126667,126667,
126108,126108,126108,
126110,126110,126110,
126113,126113,126113,
126114,126114,126114,
126116,126116,126116,
126118,126118,126118,
126120,126120,126120,
126121,126121,126121,
126122,126122,126122,
126123,126123,126123,
126124,126124,126124,
126128,126323,126323,
126131,126131,126131,
126132,126132,126132,
126136,126136,126136,
126137,126398,126398,
126142,126142,126142,
126143,126143,126143,
126144,126144,126144,
126145,126145,126145,
126148,126148,126148,
126154,126154,126154,
126157,126157,126157,
126159,126159,126159,
126162,126162,126162,
126170,126170,126170,
126171,126171,126171,
126172,126172,126172,
126178,126178,126178,
126179,126179,126179,
126182,126182,126182,
126183,126183,126183,
126187,126187,126187,
126188,126188,126188,
126191,126191,126191,
126194,126194,126194,
126197,126197,126197,
126199,127041,127041,
126204,126204,126204,
126205,126205,126205,
126212,126212,126212,
126220,126220,126220,
126221,126221,126221,
126222,126222,126222,
126223,126223,126223,
126226,126226,126226,
126231,126231,126231,
126232,126232,126232,
126233,126233,126233,
126234,126234,126234,
126235,126278,126278,
126239,126239,126239,
126240,126398,126398,
126245,126245,126245,
126261,126261,126261,
126262,126421,126421,
126270,126398,126398,
126271,126667,126667,
126276,126276,126276,
126277,126277,126277,
126278,126278,126278,
126283,126283,126283,
126291,126291,126291,
126294,126294,126294,
126305,126305,126305,
126307,126307,126307,
126311,126311,126311,
126321,126321,126321,
126323,126323,126323,
126331,126331,126331,
126332,126332,126332,
126336,126421,126421,
126337,126337,126337,
126338,126804,126804,
126353,126353,126353,
126359,126359,126359,
126360,126360,126360,
126364,127530,127530,
126376,126376,126376,
126378,126378,126378,
126381,126381,126381,
126382,126382,126382,
126383,126383,126383,
126384,126384,126384,
126385,126728,126728,
126388,127990,127990,
126389,126389,126389,
126394,126394,126394,
126398,126398,126398,
126399,126399,126399,
126400,126400,126400,
126402,126402,126402,
126407,126517,126517,
126415,126415,126415,
126416,127329,127329,
126420,126420,126420,
126421,126421,126421,
126432,126432,126432,
126435,126435,126435,
126447,126447,126447,
126453,126667,126667,
126455,126455,126455,
126456,126456,126456,
126461,126461,126461,
126463,126463,126463,
126469,126469,126469,
126479,126479,126479,
126480,126480,126480,
126482,126482,126482,
126483,126483,126483,
126484,126484,126484,
126487,126487,126487,
126489,126489,126489,
126500,126500,126500,
126501,126501,126501,
126503,126503,126503,
126506,126506,126506,
126512,126512,126512,
126514,126514,126514,
126517,126517,126517,
126527,126527,126527,
126528,126528,126528,
126531,126531,126531,
126532,126669,126669,
126533,126533,126533,
126537,126537,126537,
126540,126540,126540,
126544,126649,126649,
126554,126554,126554,
126557,126878,126878,
126563,126563,126563,
126564,126564,126564,
126567,126567,126567,
126570,126570,126570,
126571,126571,126571,
126577,126577,126577,
126583,126583,126583,
126585,126585,126585,
126587,127180,127180,
126596,129057,129057,
126608,126608,126608,
126610,126610,126610,
126612,126612,126612,
126616,126669,126669,
126628,126628,126628,
126632,126632,126632,
126634,126634,126634,
126636,126636,126636,
126637,126637,126637,
126638,127004,127004,
126639,126639,126639,
126640,126640,126640,
126641,126641,126641,
126644,128321,128321,
126647,126647,126647,
126649,126649,126649,
126650,126650,126650,
126651,126651,126651,
126654,126654,126654,
126657,126657,126657,
126667,126667,126667,
126669,126669,126669,
126679,126679,126679,
126681,126681,126681,
126683,126683,126683,
126685,126685,126685,
126688,126688,126688,
126694,126694,126694,
126696,126696,126696,
126701,126701,126701,
126702,126883,126883,
126704,126704,126704,
126706,126706,126706,
126714,126714,126714,
126719,126719,126719,
126723,126723,126723,
126726,126726,126726,
126728,126728,126728,
126733,126804,126804,
126747,126878,126878,
126766,126766,126766,
126782,126782,126782,
126787,126787,126787,
126788,126788,126788,
126789,126789,126789,
126790,126790,126790,
126794,130702,130702,
126796,126796,126796,
126799,126799,126799,
126801,126801,126801,
126802,126802,126802,
126803,127311,127311,
126804,126804,126804,
126805,126805,126805,
126806,126806,126806,
126813,129534,129534,
126814,126814,126814,
126816,126816,126816,
126821,126821,126821,
126822,126822,126822,
126823,126823,126823,
126824,126824,126824,
126827,126827,126827,
126828,129092,129092,
126829,126829,126829,
126830,126830,126830,
126833,127603,127603,
126835,126835,126835,
126838,126838,126838,
126839,126839,126839,
126841,126841,126841,
126844,126844,126844,
126848,127169,127169,
126850,126850,126850,
126851,126851,126851,
126853,126853,126853,
126857,126857,126857,
