raw_track_id,track_id,new_track_id,clinic_id
1320792,1320792,1320792,
1320825,1320825,1320825,
1320828,1320828,1320828,
1320829,1320829,1320829,
1320832,1321308,1321308,
1320833,1320833,1320833,
1320834,1320834,1320834,
1320836,1320859,1320859,
1320837,1320837,1320837,
1320840,1320840,1320840,
1320841,1320841,1320841,
1320843,1320843,1320843,
1320848,1320848,1320848,
1320855,1320855,1320855,
1320857,1320857,1320857,
1320859,1320859,1320859,
1320863,1320863,1320863,
1320865,1320865,1320865,
1320868,1320868,1320868,
1320870,1320870,1320870,
1320871,1320871,1320871,
1320873,1320873,1320873,
1320877,1320877,1320877,
1320880,1320880,1320880,
1320881,1320881,1320881,
1320883,1320883,1320883,
1320886,1320886,1320886,
1320892,1320917,1320917,
1320893,1320893,1320893,
1320894,1320894,1320894,
1320897,1320897,1320897,
1320899,1320917,1320917,
1320901,1320901,1320901,
1320903,1320903,1320903,
1320905,1320905,1320905,
1320906,1320906,1320906,
1320913,1320913,1320913,
1320914,1320914,1320914,
1320917,1320917,1320917,
1320920,1320920,1320920,
1320921,1320921,1320921,
1320923,1320923,1320923,
1320924,1321293,1321293,
1320927,1320927,1320927,
1320928,1320928,1320928,
1320929,1320929,1320929,
1320931,1320931,1320931,
1320939,1320939,1320939,
1320950,1320950,1320950,
1320952,1320952,1320952,
1320953,1320953,1320953,
1320954,1320954,1320954,
1320972,1320972,1320972,
1320973,1320973,1320973,
1320978,1320978,1320978,
1320984,1320984,1320984,
1320987,1320987,1320987,
1320988,1320988,1320988,
1320996,1320996,1320996,
1321002,1321002,1321002,
1321006,1321006,1321006,
1321008,1321008,1321008,
1321011,1321011,1321011,
1321019,1321019,1321019,
1321021,1321021,1321021,
1321023,1321023,1321023,
1321030,1321030,1321030,
1321035,1321035,1321035,
1321036,1321036,1321036,
1321040,1321040,1321040,
1321045,1321045,1321045,
1321050,1321127,1321127,
1321051,1321051,1321051,
1321055,1321055,1321055,
1321056,1321056,1321056,
1321062,1321166,1321166,
1321064,1321064,1321064,
1321065,1321065,1321065,
1321067,1321067,1321067,
1321069,1321069,1321069,
1321070,1321070,1321070,
1321074,1321074,1321074,
1321079,1321079,1321079,
1321082,1321082,1321082,
1321086,1321086,1321086,
1321087,1321087,1321087,
1321092,1321092,1321092,
1321096,1321096,1321096,
1321102,1321102,1321102,
1321111,1321111,1321111,
1321112,1321112,1321112,
1321113,1321113,1321113,
1321114,1321114,1321114,
1321120,1321120,1321120,
1321125,1321125,1321125,
1321127,1321127,1321127,
1321131,1321131,1321131,
1321132,1321132,1321132,
1321138,1321138,1321138,
1321139,1321139,1321139,
1321145,1321145,1321145,
1321147,1321147,1321147,
1321149,1321149,1321149,
1321150,1321150,1321150,
1321166,1321166,1321166,
1321171,1321171,1321171,
1321180,1321180,1321180,
1321182,1321182,1321182,
1321184,1321184,1321184,
1321187,1321187,1321187,
1321188,1321188,1321188,
1321193,1321193,1321193,
1321199,1321199,1321199,
1321200,1321200,1321200,
1321202,1321202,1321202,
1321203,1321203,1321203,
1321206,1321206,1321206,
1321218,1321218,1321218,
1321220,1321220,1321220,
1321221,1321221,1321221,
1321229,1321229,1321229,
1321233,1321233,1321233,
1321234,1321234,1321234,
1321235,1321235,1321235,
1321236,1321236,1321236,
1321238,1321238,1321238,
1321247,1321247,1321247,
1321249,1321249,1321249,
1321250,1321250,1321250,
1321251,1321251,1321251,
1321256,1321256,1321256,
1321272,1321272,1321272,
1321275,1321366,1321366,
1321282,1321282,1321282,
1321284,1321428,1321428,
1321289,1321289,1321289,
1321290,1321290,1321290,
1321292,1321292,1321292,
1321293,1321293,1321293,
1321294,1321294,1321294,
1321295,1321295,1321295,
1321300,1321300,1321300,
1321308,1321308,1321308,
1321311,1321311,1321311,
1321313,1321313,1321313,
1321317,1322192,1322192,
1321319,1321319,1321319,
1321320,1321320,1321320,
1321323,1321347,1321347,
1321324,1321953,1321953,
1321330,1321330,1321330,
1321334,1321334,1321334,
1321338,1321338,1321338,
1321344,1321428,1321428,
1321345,1321345,1321345,
1321346,1321346,1321346,
1321347,1321347,1321347,
1321349,1321349,1321349,
1321351,1321366,1321366,
1321358,1321358,1321358,
1321361,1321361,1321361,
1321363,1321428,1321428,
1321366,1321366,1321366,
1321373,1321373,1321373,
1321374,1321374,1321374,
1321377,1321377,1321377,
1321378,1321378,1321378,
1321383,1321383,1321383,
1321384,1321384,1321384,
1321386,1321386,1321386,
1321389,1321428,1321428,
1321390,1321434,1321434,
1321395,1321395,1321395,
1321396,1321396,1321396,
1321397,1321397,1321397,
1321405,1321405,1321405,
1321409,1321484,1321484,
1321411,1321411,1321411,
1321412,1321412,1321412,
1321413,1321413,1321413,
1321416,1321416,1321416,
1321417,1321417,1321417,
1321419,1321419,1321419,
1321421,1321421,1321421,
1321422,1321422,1321422,
1321424,1321424,1321424,
1321425,1321425,1321425,
